DATA_DO_PREGAO,PRECO_MEDIO,CODIGO_DE_NEGOCIACAO,NOME_DA_EMPRESA,QUANTIDADE_NEGOCIADA
2023-01-02,20.04,AMBP3,AMBIPAR,885900.0
2023-01-02,9.14,AMER3,AMERICANAS,16237300.0
2023-01-02,2.75,MEAL3,IMC S/A,976900.0
2023-01-02,9.04,MEGA3,OMEGAENERGIA,990100.0
2023-01-02,3.02,MELK3,MELNICK,1099600.0
2023-01-02,2.58,MGLU3,MAGAZ LUIZA,70129500.0
2023-01-02,59.5,FESA3,FERBASA,500.0
2023-01-02,17.09,FHER3,FER HERINGER,135000.0
2023-01-02,3.74,ANIM3,ANIMA,4216800.0
2023-01-02,26.65,APER3,ALPER S.A.,10000.0
2023-01-02,10.47,ARML3,ARMAC,565900.0
2023-01-02,73.95,ARZZ3,AREZZO CO,1008600.0
2023-01-02,18.87,ASAI3,ASSAI,4837200.0
2023-01-02,2.43,ATOM3,ATOMPAR,7100.0
2023-01-02,11.99,EUCA3,EUCATEX,11400.0
2023-01-02,4.36,EVEN3,EVEN,2082900.0
2023-01-02,12.88,EZTC3,EZTEC,1772400.0
2023-01-02,11.45,TAEE3,TAESA,207400.0
2023-01-02,12.45,TASA3,TAURUS ARMAS,124800.0
2023-01-02,2.56,TCSA3,TECNISA,81900.0
2023-01-02,2.15,TECN3,TECHNOS,203800.0
2023-01-02,4.05,TEND3,TENDA,1905900.0
2023-01-02,7.1,JALL3,JALLESMACHAD,644500.0
2023-01-02,21.42,JBSS3,JBS,3552200.0
2023-01-02,11.39,MYPK3,IOCHP-MAXION,962900.0
2023-01-02,1.07,AERI3,AERIS,3075400.0
2023-01-02,9.53,AESB3,AES BRASIL,1793300.0
2023-01-02,9.3,AFLT3,AFLUENTE T,700.0
2023-01-02,29.07,AGRO3,BRASILAGRO,357300.0
2023-01-02,9.81,AGXY3,AGROGALAXY,151400.0
2023-01-02,5.81,ALLD3,ALLIED,43900.0
2023-01-02,11.65,ALPA3,ALPARGATAS,2700.0
2023-01-02,1.53,ALPK3,ESTAPAR,25500.0
2023-01-02,16.29,ALSO3,ALIANSCSONAE,1984100.0
2023-01-02,33.46,BBSE3,BBSEGURIDADE,2509400.0
2023-01-02,10.64,BRSR3,BANRISUL,3400.0
2023-01-02,15.51,LOGG3,LOG COM PROP,193700.0
2023-01-02,34.52,LOGN3,LOG-IN,252200.0
2023-01-02,1.77,LPSB3,LOPES BRASIL,93500.0
2023-01-02,19.37,LREN3,LOJAS RENNER,7901100.0
2023-01-02,2.8,OPCT3,OCEANPACT,419500.0
2023-01-02,31.47,ORVR3,ORIZON,357200.0
2023-01-02,6.53,OSXB3,OSX BRASIL,1500.0
2023-01-02,12.77,SMFT3,SMART FIT,624400.0
2023-01-02,23.73,SMTO3,SAO MARTINHO,3196600.0
2023-01-02,10.34,SOJA3,BOA SAFRA,125800.0
2023-01-02,9.36,SOMA3,GRUPO SOMA,6504300.0
2023-01-02,13.16,BBDC3,BRADESCO,4974100.0
2023-01-02,14.89,SQIA3,SINQIA,935700.0
2023-01-02,7.52,STBP3,SANTOS BRP,2272400.0
2023-01-02,48.68,SUZB3,SUZANO S.A.,2981100.0
2023-01-02,12.43,VITT3,VITTIA,136500.0
2023-01-02,7.82,DESK3,DESKTOP,189700.0
2023-01-02,6.6,DEXP3,DEXXOS PAR,140600.0
2023-01-02,14.99,DIRR3,DIRECIONAL,1930400.0
2023-01-02,1.89,DMMO3,DOMMO,1376400.0
2023-01-02,7.82,RANI3,IRANI,853000.0
2023-01-02,7.9,RAPT3,RANDON PART,8000.0
2023-01-02,14.43,AURE3,AUREN,1018800.0
2023-01-02,7.04,AVLL3,ALPHAVILLE,500.0
2023-01-02,1.41,AZEV3,AZEVEDO,134700.0
2023-01-02,12.74,BEEF3,MINERVA,4190300.0
2023-01-02,5.34,BEES3,BANESTES,138800.0
2023-01-02,2.19,CEAB3,CEA MODAS,1984000.0
2023-01-02,25.96,BRAP3,BRADESPAR,80400.0
2023-01-02,3.74,CSED3,CRUZEIRO EDU,1216700.0
2023-01-02,15.25,CSMG3,COPASA,989000.0
2023-01-02,14.69,CSNA3,SID NACIONAL,10686500.0
2023-01-02,11.35,GGPS3,GPS,1103700.0
2023-01-02,43.75,HYPE3,HYPERA,2145500.0
2023-01-02,5.71,LVTC3,WDC NETWORKS,138700.0
2023-01-02,15.04,FLRY3,FLEURY,1906800.0
2023-01-02,9.34,FRAS3,FRAS-LE,176100.0
2023-01-02,4.87,JHSF3,JHSF PART,1356300.0
2023-01-02,5.18,JSLG3,JSL,968300.0
2023-01-02,11.81,BAHI3,BAHEMA,400.0
2023-01-02,11.6,BALM3,BAUMER,100.0
2023-01-02,48.88,BAZA3,AMAZONIA,1900.0
2023-01-02,33.37,BBAS3,BRASIL,11778500.0
2023-01-02,2.05,COGN3,COGNA ON,12941800.0
2023-01-02,13.3,ENAT3,ENAUTA PART,713800.0
2023-01-02,20.59,ENBR3,ENERGIAS BR,3476500.0
2023-01-02,11.27,ENEV3,ENEVA,5982000.0
2023-01-02,13.6,ENGI3,ENERGISA,3200.0
2023-01-02,0.93,ENJU3,ENJOEI,993800.0
2023-01-02,19.36,KEPL3,KEPLER WEBER,422600.0
2023-01-02,3.98,KLBN3,KLABIN S/A,258600.0
2023-01-02,32.58,RECV3,PETRORECSA,1876100.0
2023-01-02,7.2,BOAS3,BOA VISTA,922300.0
2023-01-02,5.38,CLSA3,CLEARSALE,398400.0
2023-01-02,49.02,CLSC3,CELESC,900.0
2023-01-02,15.86,CMIG3,CEMIG,531200.0
2023-01-02,4.02,CMIN3,CSNMINERACAO,4162100.0
2023-01-02,12.6,BPAC3,BTGP BANCO,11900.0
2023-01-02,5.53,QUAL3,QUALICORP,2868700.0
2023-01-02,18.81,TGMA3,TEGMA,254100.0
2023-01-02,8.21,CALI3,CONST A LIND,200.0
2023-01-02,6.1,CAMB3,CAMBUCI,29300.0
2023-01-02,7.94,CAML3,CAMIL,1002200.0
2023-01-02,1.22,CASH3,MELIUZ,55790500.0
2023-01-02,10.78,CBAV3,CBA,2445200.0
2023-01-02,32.26,CPFE3,CPFL ENERGIA,915500.0
2023-01-02,6.67,CPLE3,COPEL,427900.0
2023-01-02,1.26,ESPA3,ESPACOLASER,1307200.0
2023-01-02,25.55,GEPA3,GER PARANAP,900.0
2023-01-02,13.42,GFSA3,GAFISA,15120300.0
2023-01-02,24.4,GGBR3,GERDAU,27200.0
2023-01-02,3.3,IFCM3,INFRACOMM,889100.0
2023-01-02,4.23,PGMN3,PAGUE MENOS,603500.0
2023-01-02,3.82,PLPL3,PLANOEPLANO,310200.0
2023-01-02,9.65,PNVL3,DIMED,350000.0
2023-01-02,2.35,POMO3,MARCOPOLO,282200.0
2023-01-02,9.8,YDUQ3,YDUQS PART,3892200.0
2023-01-02,5.07,ZAMP3,ZAMP S.A.,606900.0
2023-01-02,1.19,WEST3,WESTWING,224800.0
2023-01-02,4.75,WHRL3,WHIRLPOOL,600.0
2023-01-02,11.97,TIMS3,TIM,2774100.0
2023-01-02,25.96,TOTS3,TOTVS,3063900.0
2023-01-02,0.91,TPIS3,TRIUNFO PART,607800.0
2023-01-02,2.1,TRAD3,TC,305300.0
2023-01-02,3.26,TRIS3,TRISUL,714300.0
2023-01-02,28.28,TRPL3,TRAN PAULIST,1700.0
2023-01-02,10.34,CCRO3,CCR SA,4527400.0
2023-01-02,37.21,EGIE3,ENGIE BRASIL,927300.0
2023-01-02,32.11,EKTR3,ELEKTRO,100.0
2023-01-02,40.49,ELET3,ELETROBRAS,7446100.0
2023-01-02,4.26,ECOR3,ECORODOVIAS,1991300.0
2023-01-02,21.31,ITUB3,ITAUUNIBANCO,480200.0
2023-01-02,7.29,MRVE3,MRV,5698200.0
2023-01-02,3.49,MTRE3,MITRE REALTY,480100.0
2023-01-02,20.77,MULT3,MULTIPLAN,4130100.0
2023-01-02,18.01,SCAR3,SAO CARLOS,2500.0
2023-01-02,28.69,LAND3,TERRASANTAPA,13000.0
2023-01-02,4.58,LAVV3,LAVVI,369600.0
2023-01-02,28.64,LEVE3,METAL LEVE,227300.0
2023-01-02,4.4,LIGT3,LIGHT S/A,4930200.0
2023-01-02,4.0,LJQQ3,QUERO-QUERO,2757700.0
2023-01-02,53.88,SBSP3,SABESP,2990300.0
2023-01-02,10.0,BMEB3,MERC BRASIL,500.0
2023-01-02,19.0,BMIN3,MERC INVEST,300.0
2023-01-02,13.72,BMOB3,BEMOBI TECH,297000.0
2023-01-02,7.75,BRFS3,BRF SA,15978700.0
2023-01-02,20.75,CSRN3,COSERN,400.0
2023-01-02,11.82,CSUD3,CSU DIGITAL,86900.0
2023-01-02,2.51,CTSA3,SANTANENSE,4000.0
2023-01-02,11.88,CURY3,CURY S/A,1272700.0
2023-01-02,6.01,GRND3,GRENDENE,1637900.0
2023-01-02,23.75,GSHP3,GENERALSHOPP,600.0
2023-01-02,6.01,GUAR3,GUARARAPES,2019700.0
2023-01-02,6.67,MATD3,MATER DEI,527200.0
2023-01-02,2.91,MBLY3,MOBLY,327800.0
2023-01-02,34.84,MDIA3,M.DIASBRANCO,1128000.0
2023-01-02,5.55,MDNE3,MOURA DUBEUX,104200.0
2023-01-02,16.03,PCAR3,P.ACUCAR-CBD,1905600.0
2023-01-02,0.11,PDGR3,PDG REALT,3305700.0
2023-01-02,3.06,PDTC3,PADTEC,13700.0
2023-01-02,50.5,PEAB3,PAR AL BAHIA,100.0
2023-01-02,26.24,PETR3,PETROBRAS,14365400.0
2023-01-02,6.73,PRNR3,PRINER,190500.0
2023-01-02,22.74,PSSA3,PORTO SEGURO,2282600.0
2023-01-02,7.82,PTBL3,PORTOBELLO,609100.0
2023-01-02,9.05,PTNT3,PETTENATI,200.0
2023-01-02,3.82,FIQE3,UNIFIQUE,136800.0
2023-01-02,2.0,HBOR3,HELBOR,1052400.0
2023-01-02,4.33,HBRE3,HBR REALTY,101600.0
2023-01-02,2.17,HBSA3,HIDROVIAS,2147300.0
2023-01-02,79.7,UNIP3,UNIPAR,32400.0
2023-01-02,7.2,USIM3,USIMINAS,310700.0
2023-01-02,51.04,RENT3,LOCALIZA,4877200.0
2023-01-02,11.67,VAMO3,VAMOS,2921000.0
2023-01-02,14.77,VBBR3,VIBRA,5341100.0
2023-01-02,6.47,LWSA3,LOCAWEB,9261900.0
2023-01-02,23.23,RADL3,RAIADROGASIL,3326700.0
2023-01-02,17.71,RAIL3,RUMO S.A.,11855600.0
2023-01-02,3.4,HAGA3,HAGA S/A,400.0
2023-01-02,4.69,HAPV3,HAPVIDA,22269600.0
2023-01-02,8.78,ITSA3,ITAUSA,115600.0
2023-01-02,1.49,RCSL3,RECRUSUL,580400.0
2023-01-02,6.85,RDNI3,RNI,9800.0
2023-01-02,27.43,RDOR3,REDE D OR,4189200.0
2023-01-02,14.21,CRFB3,CARREFOUR BR,1653900.0
2023-01-02,5.14,CRIV3,ALFA FINANC,1400.0
2023-01-02,30.55,CSAB3,SEG AL BAHIA,100.0
2023-01-02,16.45,CSAN3,COSAN,8126300.0
2023-01-02,13.06,SANB3,SANTANDER BR,171900.0
2023-01-02,3.25,SAPR3,SANEPAR,307900.0
2023-01-02,11.94,SBFG3,GRUPO SBF,958900.0
2023-01-02,20.37,PARD3,IHPARDINI,351400.0
2023-01-02,35.0,PATI3,PANATLANTICA,300.0
2023-01-02,2.3,VIIA3,VIA,32476100.0
2023-01-02,6.84,WIZS3,WIZ S.A.,1161800.0
2023-01-02,6.54,BIOM3,BIOMM,33800.0
2023-01-02,10.09,CEBR3,CEB,1500.0
2023-01-02,128.08,CGAS3,COMGAS,100.0
2023-01-02,27.82,CGRA3,GRAZZIOTIN,900.0
2023-01-02,5.1,CIEL3,CIELO,13170800.0
2023-01-02,9.86,ELMD3,ELETROMIDIA,206600.0
2023-01-02,14.2,EMBR3,EMBRAER,3640400.0
2023-01-02,38.06,WEGE3,WEG,3017700.0
2023-01-02,89.42,VALE3,VALE,12783800.0
2023-01-02,14.57,ROMI3,ROMI,399600.0
2023-01-02,36.64,RRRP3,3R PETROLEUM,2878800.0
2023-01-02,10.33,MILS3,MILLS,1084900.0
2023-01-02,3.79,MLAS3,MULTILASER,1070400.0
2023-01-02,6.0,MNPR3,MINUPAR,600.0
2023-01-02,454.04,MOAR3,MONT ARANHA,900.0
2023-01-02,2.05,MODL3,MODALMAIS,6714500.0
2023-01-02,7.24,MOVI3,MOVIDA,2873800.0
2023-01-02,8.42,MRFG3,MARFRIG,5620500.0
2023-01-02,6.04,GMAT3,GRUPO MATEUS,3633100.0
2023-01-02,12.02,GOAU3,GERDAU MET,47000.0
2023-01-02,2.51,IGTI3,IGUATEMI S.A,55000.0
2023-01-02,1.22,INEP3,INEPAR,1074400.0
2023-01-02,29.39,INTB3,INTELBRAS,555500.0
2023-01-02,0.87,IRBR3,IRBBRASIL RE,33286300.0
2023-01-02,10.78,NTCO3,GRUPO NATURA,7948200.0
2023-01-02,5.91,PETZ3,PETZ,7159400.0
2023-01-02,21.13,AALR3,ALLIAR,497000.0
2023-01-02,4.27,CVCB3,CVC BRASIL,5475700.0
2023-01-02,8.12,CXSE3,CAIXA SEGURI,1533100.0
2023-01-02,12.67,CYRE3,CYRELA REALT,5573000.0
2023-01-02,20.92,VIVA3,VIVARA S.A.,857800.0
2023-01-02,0.49,VIVR3,VIVER,2420500.0
2023-01-02,36.47,VIVT3,TELEF BRASIL,1119300.0
2023-01-02,8.73,VLID3,VALID,542100.0
2023-01-02,11.83,VULC3,VULCABRAS,508000.0
2023-01-02,15.61,VVEO3,VIVEO,102700.0
2023-01-02,6.4,EQPA3,EQTL PARA,2900.0
2023-01-02,26.24,EQTL3,EQUATORIAL,4085300.0
2023-01-02,0.8,KRSA3,KORA SAUDE,297500.0
2023-01-02,1.9,LLIS3,LE LIS BLANC,271900.0
2023-01-02,1.19,ATMP3,ATMASA,7900.0
2023-01-02,10.56,ETER3,ETERNIT,345600.0
2023-01-02,3.95,LUPA3,LUPATECH,1699800.0
2023-01-02,2.39,FRTA3,POMIFRUTAS,1900.0
2023-01-02,0.67,JFEN3,JOAO FORTES,76700.0
2023-01-02,4.7,PMAM3,PARANAPANEMA,44700.0
2023-01-02,1.95,RNEW3,RENOVA,18000.0
2023-01-02,1.61,RPMG3,PET MANGUINH,23900.0
2023-01-02,2.72,RSID3,ROSSI RESID,21200.0
2023-01-02,34.05,IGBR3,IGB S/A,4400.0
2023-01-03,0.3,NEXP3,NEXPE,168900.0
2023-01-03,1.45,NGRD3,NEOGRID,426500.0
2023-01-03,2.7,NINJ3,GETNINJAS,83600.0
2023-01-03,6.52,NORD3,NORDON MET,4000.0
2023-01-03,10.4,NTCO3,GRUPO NATURA,12981100.0
2023-01-03,5.81,PETZ3,PETZ,11394400.0
2023-01-03,9.75,PNVL3,DIMED,451000.0
2023-01-03,2.34,POMO3,MARCOPOLO,460900.0
2023-01-03,10.47,PORT3,WILSON SONS,767200.0
2023-01-03,9.07,BRIV3,ALFA INVEST,600.0
2023-01-03,24.52,BRKM3,BRASKEM,5400.0
2023-01-03,11.1,CSUD3,CSU DIGITAL,106600.0
2023-01-03,2.47,CTSA3,SANTANENSE,3100.0
2023-01-03,11.68,CURY3,CURY S/A,1264400.0
2023-01-03,4.16,CVCB3,CVC BRASIL,22453100.0
2023-01-03,12.12,BPAC3,BTGP BANCO,9500.0
2023-01-03,12.5,BEEF3,MINERVA,3954700.0
2023-01-03,2.62,MGLU3,MAGAZ LUIZA,164163800.0
2023-01-03,22.95,RADL3,RAIADROGASIL,3912700.0
2023-01-03,17.42,RAIL3,RUMO S.A.,7425800.0
2023-01-03,37.5,WEGE3,WEG,5662900.0
2023-01-03,34.12,MDIA3,M.DIASBRANCO,1614800.0
2023-01-03,5.44,MDNE3,MOURA DUBEUX,121200.0
2023-01-03,2.75,MEAL3,IMC S/A,1653400.0
2023-01-03,8.75,MEGA3,OMEGAENERGIA,1265000.0
2023-01-03,2.99,MELK3,MELNICK,301200.0
2023-01-03,4.15,ECOR3,ECORODOVIAS,5669500.0
2023-01-03,37.09,EGIE3,ENGIE BRASIL,2025700.0
2023-01-03,4.86,JHSF3,JHSF PART,2099700.0
2023-01-03,5.1,JSLG3,JSL,801200.0
2023-01-03,11.84,VITT3,VITTIA,126900.0
2023-01-03,20.54,VIVA3,VIVARA S.A.,842500.0
2023-01-03,0.52,VIVR3,VIVER,9264000.0
2023-01-03,35.95,VIVT3,TELEF BRASIL,2097900.0
2023-01-03,4.02,SYNE3,SYN PROP TEC,380000.0
2023-01-03,8.16,CALI3,CONST A LIND,100.0
2023-01-03,6.15,CAMB3,CAMBUCI,24900.0
2023-01-03,7.59,CAML3,CAMIL,2666100.0
2023-01-03,1.15,CASH3,MELIUZ,73811900.0
2023-01-03,10.6,CBAV3,CBA,2479100.0
2023-01-03,13.28,CBEE3,AMPLA ENERG,100.0
2023-01-03,10.2,CCRO3,CCR SA,5901000.0
2023-01-03,305.0,BMKS3,BIC MONARK,0.0
2023-01-03,2.18,CEAB3,CEA MODAS,3677800.0
2023-01-03,9.99,CEBR3,CEB,12300.0
2023-01-03,39.65,CEEB3,COELBA,500.0
2023-01-03,127.44,CGAS3,COMGAS,200.0
2023-01-03,27.29,CGRA3,GRAZZIOTIN,1400.0
2023-01-03,3.44,PFRM3,PROFARMA,80800.0
2023-01-03,4.21,PGMN3,PAGUE MENOS,581300.0
2023-01-03,10.0,PLAS3,PLASCAR PART,1200.0
2023-01-03,3.9,PLPL3,PLANOEPLANO,323100.0
2023-01-03,13.01,SANB3,SANTANDER BR,191000.0
2023-01-03,3.21,SAPR3,SANEPAR,600300.0
2023-01-03,34.6,EKTR3,ELEKTRO,200.0
2023-01-03,40.2,ELET3,ELETROBRAS,16503800.0
2023-01-03,45.0,GPAR3,CELGPAR,100.0
2023-01-03,6.06,GRND3,GRENDENE,3365800.0
2023-01-03,15.06,LOGG3,LOG COM PROP,330300.0
2023-01-03,33.94,LOGN3,LOG-IN,435100.0
2023-01-03,1.76,LPSB3,LOPES BRASIL,124000.0
2023-01-03,19.05,LREN3,LOJAS RENNER,16029900.0
2023-01-03,6.18,LVTC3,WDC NETWORKS,299100.0
2023-01-03,25.94,PETR3,PETROBRAS,28657500.0
2023-01-03,6.81,PRNR3,PRINER,155700.0
2023-01-03,35.61,RRRP3,3R PETROLEUM,4051600.0
2023-01-03,11.43,BAHI3,BAHEMA,700.0
2023-01-03,49.68,BAZA3,AMAZONIA,1000.0
2023-01-03,32.73,BBAS3,BRASIL,10773700.0
2023-01-03,4.04,KLBN3,KLABIN S/A,432700.0
2023-01-03,0.8,KRSA3,KORA SAUDE,165300.0
2023-01-03,23.8,OFSA3,OUROFINO S/A,1900.0
2023-01-03,0.16,OIBR3,OI,94560900.0
2023-01-03,5.63,ONCO3,ONCOCLINICAS,657600.0
2023-01-03,2.74,OPCT3,OCEANPACT,180900.0
2023-01-03,30.63,ORVR3,ORIZON,340700.0
2023-01-03,6.61,OSXB3,OSX BRASIL,2400.0
2023-01-03,7.87,BRML3,BR MALLS PAR,16274600.0
2023-01-03,6.16,BRPR3,BR PROPERT,2545900.0
2023-01-03,10.52,BRSR3,BANRISUL,3800.0
2023-01-03,79.25,UNIP3,UNIPAR,24900.0
2023-01-03,7.26,USIM3,USIMINAS,314400.0
2023-01-03,9.16,VLID3,VALID,498300.0
2023-01-03,14.16,CRFB3,CARREFOUR BR,5194800.0
2023-01-03,5.02,CRIV3,ALFA FINANC,100.0
2023-01-03,15.88,CSAN3,COSAN,7097000.0
2023-01-03,8.73,ITSA3,ITAUSA,167700.0
2023-01-03,11.67,VULC3,VULCABRAS,384500.0
2023-01-03,15.55,VVEO3,VIVEO,107800.0
2023-01-03,3.96,DMVF3,D1000VFARMA,46600.0
2023-01-03,1.29,DOTZ3,DOTZ SA,91300.0
2023-01-03,6.58,DXCO3,DEXCO,3012900.0
2023-01-03,10.98,GGPS3,GPS,2691300.0
2023-01-03,5.85,GMAT3,GRUPO MATEUS,6931400.0
2023-01-03,11.99,GOAU3,GERDAU MET,577100.0
2023-01-03,8.83,TTEN3,3TENTOS,2218600.0
2023-01-03,26.41,TUPY3,TUPY,574200.0
2023-01-03,2.47,UCAS3,UNICASA,21300.0
2023-01-03,11.95,UGPA3,ULTRAPAR,5635500.0
2023-01-03,21.1,ITUB3,ITAUUNIBANCO,793700.0
2023-01-03,7.27,MRVE3,MRV,7863400.0
2023-01-03,6.68,EQPA3,EQTL PARA,1200.0
2023-01-03,25.76,EQTL3,EQUATORIAL,7885800.0
2023-01-03,1.19,ESPA3,ESPACOLASER,8987700.0
2023-01-03,21.13,AALR3,ALLIAR,430500.0
2023-01-03,14.26,ABEV3,AMBEV S/A,36363800.0
2023-01-03,2.49,BRIT3,BRISANET,153600.0
2023-01-03,3.7,ANIM3,ANIMA,7726100.0
2023-01-03,26.05,APER3,ALPER S.A.,2700.0
2023-01-03,10.31,ARML3,ARMAC,488400.0
2023-01-03,72.86,ARZZ3,AREZZO CO,1359000.0
2023-01-03,18.72,ASAI3,ASSAI,7978600.0
2023-01-03,2.38,ATOM3,ATOMPAR,5700.0
2023-01-03,4.46,EVEN3,EVEN,1962300.0
2023-01-03,12.79,EZTC3,EZTEC,1998400.0
2023-01-03,1.21,INEP3,INEPAR,1408900.0
2023-01-03,29.03,INTB3,INTELBRAS,1155200.0
2023-01-03,0.88,IRBR3,IRBBRASIL RE,36640900.0
2023-01-03,14.92,NEOE3,NEOENERGIA,956300.0
2023-01-03,18.42,SCAR3,SAO CARLOS,31400.0
2023-01-03,35.24,PRIO3,PETRORIO,12918600.0
2023-01-03,1.03,AERI3,AERIS,5701700.0
2023-01-03,9.35,AESB3,AES BRASIL,1882800.0
2023-01-03,9.29,AFLT3,AFLUENTE T,300.0
2023-01-03,19.4,KEPL3,KEPLER WEBER,470400.0
2023-01-03,3.05,IFCM3,INFRACOMM,972000.0
2023-01-03,2.42,IGTI3,IGUATEMI S.A,76800.0
2023-01-03,6.17,LWSA3,LOCAWEB,14128600.0
2023-01-03,22.33,PSSA3,PORTO SEGURO,1009900.0
2023-01-03,7.68,PTBL3,PORTOBELLO,1234000.0
2023-01-03,9.19,PTNT3,PETTENATI,500.0
2023-01-03,6.57,BIOM3,BIOMM,74600.0
2023-01-03,9.9,MILS3,MILLS,1410000.0
2023-01-03,3.81,MLAS3,MULTILASER,2701100.0
2023-01-03,6.13,MNPR3,MINUPAR,500.0
2023-01-03,464.19,MOAR3,MONT ARANHA,500.0
2023-01-03,2.06,MODL3,MODALMAIS,6542600.0
2023-01-03,7.06,MOVI3,MOVIDA,4051700.0
2023-01-03,8.31,MRFG3,MARFRIG,11517500.0
2023-01-03,4.97,CIEL3,CIELO,19159100.0
2023-01-03,8.13,CXSE3,CAIXA SEGURI,1404400.0
2023-01-03,12.57,CYRE3,CYRELA REALT,7862400.0
2023-01-03,7.11,JALL3,JALLESMACHAD,561400.0
2023-01-03,21.31,JBSS3,JBS,8052700.0
2023-01-03,50.54,RENT3,LOCALIZA,7338800.0
2023-01-03,14.16,ROMI3,ROMI,703300.0
2023-01-03,11.34,TAEE3,TAESA,222300.0
2023-01-03,12.08,TASA3,TAURUS ARMAS,65700.0
2023-01-03,42.53,HYPE3,HYPERA,3640300.0
2023-01-03,9.24,FRAS3,FRAS-LE,231500.0
2023-01-03,31.93,CPFE3,CPFL ENERGIA,2774500.0
2023-01-03,6.66,CPLE3,COPEL,793900.0
2023-01-03,11.23,ENEV3,ENEVA,12501200.0
2023-01-03,13.83,ENGI3,ENERGISA,2400.0
2023-01-03,0.92,ENJU3,ENJOEI,1171100.0
2023-01-03,79.49,ENMT3,ENERGISA MT,400.0
2023-01-03,9.46,EPAR3,EMBPAR S/A,100.0
2023-01-03,4.89,ZAMP3,ZAMP S.A.,824100.0
2023-01-03,1.23,WEST3,WESTWING,499400.0
2023-01-03,4.74,WHRL3,WHIRLPOOL,900.0
2023-01-03,6.8,WIZS3,WIZ S.A.,1044800.0
2023-01-03,12.5,SMFT3,SMART FIT,1311100.0
2023-01-03,23.15,SMTO3,SAO MARTINHO,3699400.0
2023-01-03,12.78,BBDC3,BRADESCO,17655900.0
2023-01-03,25.94,BRAP3,BRADESPAR,51300.0
2023-01-03,6.26,QUAL3,QUALICORP,15857500.0
2023-01-03,2.6,TCSA3,TECNISA,170400.0
2023-01-03,2.15,TECN3,TECHNOS,137400.0
2023-01-03,4.27,TEND3,TENDA,4678600.0
2023-01-03,18.67,TGMA3,TEGMA,178200.0
2023-01-03,11.8,TIMS3,TIM,6118000.0
2023-01-03,26.16,BLAU3,BLAU,305300.0
2023-01-03,15.85,CMIG3,CEMIG,655600.0
2023-01-03,4.01,CMIN3,CSNMINERACAO,8068500.0
2023-01-03,2.0,COGN3,COGNA ON,34649800.0
2023-01-03,9.98,ELMD3,ELETROMIDIA,96400.0
2023-01-03,14.51,EMBR3,EMBRAER,11357600.0
2023-01-03,12.87,ENAT3,ENAUTA PART,1480400.0
2023-01-03,19.23,ENBR3,ENERGIAS BR,3661800.0
2023-01-03,7.2,BOAS3,BOA VISTA,891300.0
2023-01-03,5.15,CLSA3,CLEARSALE,465700.0
2023-01-03,48.06,CLSC3,CELESC,100.0
2023-01-03,7.52,DESK3,DESKTOP,192900.0
2023-01-03,6.61,DEXP3,DEXXOS PAR,84400.0
