DATA_DO_PREGAO,PRECO_MEDIO,CODIGO_DE_NEGOCIACAO,NOME_DA_EMPRESA,QUANTIDADE_NEGOCIADA
2022-02-21,3.49,LPSB3,LOPES BRASIL,1054800.0
2022-02-21,3.74,RCSL3,RECRUSUL,2677800.0
2022-02-21,16.09,NEOE3,NEOENERGIA,846100.0
2022-02-21,34.25,ELET3,ELETROBRAS,2492100.0
2022-02-21,14.03,SOJA3,BOA SAFRA,427000.0
2022-02-21,13.81,IFCM3,INFRACOMM,602300.0
2022-02-21,6.67,REDE3,REDE ENERGIA,1600.0
2022-02-21,24.54,EQTL3,EQUATORIAL,6478600.0
2022-02-21,4.61,TRAD3,TC,1713600.0
2022-02-21,8.91,AFLT3,AFLUENTE T,1400.0
2022-02-21,5.26,SGPS3,SPRINGS,35200.0
2022-02-21,2.89,ENJU3,ENJOEI,2386700.0
2022-02-21,9.76,LIGT3,LIGHT S/A,3394900.0
2022-02-21,22.67,MDIA3,M.DIASBRANCO,1703900.0
2022-02-21,12.7,NORD3,NORDON MET,300.0
2022-02-03,47.18,SLCE3,SLC AGRICOLA,864400.0
2022-02-03,2.84,CASH3,MELIUZ,43271500.0
2022-02-03,6.99,BRGE3,ALFA CONSORC,1300.0
2022-02-03,12.57,ASAI3,ASSAI,8796800.0
2022-02-03,14.23,MYPK3,IOCHP-MAXION,2537300.0
2022-02-03,19.4,EMBR3,EMBRAER,13566800.0
2022-02-03,2.74,ATMP3,ATMASA,36900.0
2022-02-03,1.74,LLIS3,LE LIS BLANC,667600.0
2022-02-03,14.65,SLED3,SARAIVA LIVR,171700.0
2022-02-03,1.24,JFEN3,JOAO FORTES,331500.0
2022-02-03,15.06,FHER3,FER HERINGER,986400.0
2022-02-03,39.97,IGBR3,IGB S/A,13300.0
2022-02-03,1.04,OIBR3,OI,59777600.0
2022-01-03,4.99,LAVV3,LAVVI,1057500.0
2022-01-03,7.26,HAGA3,HAGA S/A,23600.0
