DATA_DO_PREGAO,PRECO_MEDIO,CODIGO_DE_NEGOCIACAO,NOME_DA_EMPRESA,QUANTIDADE_NEGOCIADA
2021-01-04,67.88,ARZZ3,AREZZO CO,331200.0
2021-01-04,3.25,ATOM3,ATOMPAR,96600.0
2021-01-04,23.8,AVLL3,ALPHAVILLE,12600.0
2021-01-04,5.7,AZEV3,AZEVEDO,95000.0
2021-01-14,35.17,YDUQ3,YDUQS PART,5883600.0
2021-01-14,2.67,ATMP3,ATMASA,36700.0
2021-01-14,4.85,LLIS3,LE LIS BLANC,66300.0
2021-01-14,12.52,ETER3,ETERNIT,1514200.0
2021-01-14,3.53,FHER3,FER HERINGER,1657700.0
2021-01-14,5.9,FRTA3,POMIFRUTAS,19700.0
2021-01-14,13.33,IGBR3,IGB S/A,138600.0
2021-01-14,27.21,INEP3,INEPAR,86100.0
2021-01-14,2.47,LUPA3,LUPATECH,711900.0
2021-01-14,14.65,MMXM3,MMX MINER,71600.0
2021-01-14,60.0,MWET3,WETZEL S/A,500.0
2021-01-14,2.47,OIBR3,OI,171543800.0
2021-01-14,4.21,PDGR3,PDG REALT,83100.0
2021-01-14,4.54,RNEW3,RENOVA,12500.0
2021-01-14,2.9,RPMG3,PET MANGUINH,41800.0
2021-01-14,1.09,SLED3,SARAIVA LIVR,217300.0
2021-01-14,2.35,TCNO3,TECNOSOLO,21200.0
2021-01-29,19.01,LAME3,LOJAS AMERIC,1391100.0
2021-01-29,8.24,LAVV3,LAVVI,594800.0
2021-01-29,26.42,LCAM3,LOCAMERICA,2166500.0
2021-01-29,19.03,LEVE3,METAL LEVE,266200.0
2021-01-29,20.64,LIGT3,LIGHT S/A,3589600.0
2021-01-29,37.63,LINX3,LINX,702700.0
2021-01-29,17.73,LJQQ3,QUERO-QUERO,1704400.0
2021-01-29,33.96,LOGG3,LOG COM PROP,389300.0
2021-01-29,14.94,LOGN3,LOG-IN,910600.0
2021-01-29,4.54,LPSB3,LOPES BRASIL,1105700.0
2021-01-29,41.99,LREN3,LOJAS RENNER,11197000.0
2021-01-29,101.78,LWSA3,LOCAWEB,1091300.0
2021-01-29,30.57,MDIA3,M.DIASBRANCO,916700.0
2021-01-04,83.14,BAHI3,BAHEMA,3100.0
2021-01-04,21.87,BALM3,BAUMER,2200.0
2021-01-04,41.73,BAZA3,AMAZONIA,3800.0
2021-01-04,38.0,BBAS3,BRASIL,13874600.0
2021-01-04,23.78,BBDC3,BRADESCO,4501400.0
2021-01-04,2.14,BBRK3,BR BROKERS,608400.0
2021-01-04,29.22,BBSE3,BBSEGURIDADE,3863400.0
2021-02-12,10.48,AALR3,ALLIAR,202400.0
2021-01-14,37.33,TEKA3,TEKA,6500.0
2021-01-14,1.27,VIVR3,VIVER,276900.0
2021-01-29,9.66,MDNE3,MOURA DUBEUX,247600.0
2021-01-29,3.58,MEAL3,IMC S/A,6031700.0
2021-01-29,6.29,MELK3,MELNICK,403500.0
2021-01-29,24.35,MERC3,MERC FINANC,200.0
2021-01-29,25.52,MGLU3,MAGAZ LUIZA,36141300.0
2021-01-29,5.74,MILS3,MILLS,1052100.0
2021-01-29,23.36,MNDL3,MUNDIAL,600.0
2021-01-29,7.13,MNPR3,MINUPAR,9000.0
2021-01-29,229.0,MOAR3,MONT ARANHA,700.0
2021-01-29,19.3,MOVI3,MOVIDA,2826000.0
2021-01-29,13.43,MRFG3,MARFRIG,12053400.0
2021-01-29,19.26,MRVE3,MRV,2756200.0
2021-01-29,15.52,MTRE3,MITRE REALTY,185400.0
2021-01-29,21.44,MULT3,MULTIPLAN,6960000.0
2021-01-29,14.06,MYPK3,IOCHP-MAXION,1624500.0
2021-01-04,10.14,BEEF3,MINERVA,6117700.0
2021-01-04,5.61,BEES3,BANESTES,225200.0
2021-01-04,32.24,BIDI3,BANCO INTER,294600.0
2021-02-12,14.84,ABEV3,AMBEV S/A,17542300.0
2021-02-12,10.63,AERI3,AERIS,11423600.0
2021-02-12,9.35,AFLT3,AFLUENTE T,1200.0
2021-02-12,23.05,AGRO3,BRASILAGRO,737500.0
2021-02-12,23.0,AHEB3,SPTURIS,200.0
2021-02-12,35.02,ALPA3,ALPARGATAS,200.0
2021-02-12,8.52,ALPK3,ESTAPAR,21800.0
2021-02-12,26.93,ALSO3,ALIANSCSONAE,897800.0
2021-02-12,8.76,ALUP3,ALUPAR,14600.0
2021-02-12,5.78,AMAR3,LOJAS MARISA,3574800.0
2021-02-12,25.14,AMBP3,AMBIPAR,181400.0
2021-02-12,32.11,ANIM3,ANIMA,353800.0
2021-02-12,54.71,APER3,ALPER S.A.,92100.0
2021-02-12,75.35,ARZZ3,AREZZO CO,348000.0
2021-02-12,4.33,ATOM3,ATOMPAR,451100.0
2021-01-29,18.36,NEOE3,NEOENERGIA,3747500.0
2021-01-29,9.05,NGRD3,NEOGRID,18116200.0
2021-01-29,27.24,NORD3,NORDON MET,3700.0
2021-01-29,48.96,NTCO3,GRUPO NATURA,7796900.0
2021-01-29,14.26,ODPV3,ODONTOPREV,947300.0
2021-01-29,32.79,OFSA3,OUROFINO S/A,37100.0
2021-01-29,40.23,OMGE3,OMEGA GER,1219000.0
2021-01-29,19.29,OSXB3,OSX BRASIL,13300.0
2021-01-04,16.29,BIOM3,BIOMM,14000.0
2021-01-04,10.88,BKBR3,BK BRASIL,1032200.0
2021-01-04,16.25,BMEB3,MERC BRASIL,2800.0
2021-01-04,19.99,BMIN3,MERC INVEST,100.0
2021-01-04,248.48,BMKS3,BIC MONARK,10.0
2021-01-04,76.91,BNBR3,NORD BRASIL,100.0
2021-01-04,12.81,BOAS3,BOA VISTA,1230900.0
2021-01-04,47.34,BPAC3,BTGP BANCO,3200.0
2021-01-04,58.07,BRAP3,BRADESPAR,16100.0
2021-02-12,23.36,AVLL3,ALPHAVILLE,2100.0
2021-02-12,7.1,AZEV3,AZEVEDO,47300.0
2021-02-12,77.87,BAHI3,BAHEMA,900.0
2021-02-12,18.47,BALM3,BAUMER,300.0
2021-02-12,39.62,BAZA3,AMAZONIA,700.0
2021-01-29,21.61,PARD3,IHPARDINI,450600.0
2021-01-29,39.29,PATI3,PANATLANTICA,100.0
2021-01-29,75.77,PCAR3,P.ACUCAR-CBD,1459500.0
2021-01-29,5.76,PDTC3,PADTEC,90200.0
2021-01-29,27.71,PETR3,PETROBRAS,17428900.0
2021-01-29,21.39,PETZ3,PETZ,2309800.0
2021-01-29,5.94,PFRM3,PROFARMA,1640400.0
2021-01-29,10.24,PGMN3,PAGUE MENOS,362900.0
2021-01-29,5.27,PLAS3,PLASCAR PART,97700.0
2021-01-29,6.77,PLPL3,PLANOEPLANO,788100.0
2021-01-29,9.27,PMAM3,PARANAPANEMA,156800.0
2021-01-29,21.25,PNVL3,DIMED,638700.0
2021-01-29,2.76,POMO3,MARCOPOLO,439400.0
2021-01-29,4.5,POSI3,POSITIVO TEC,1453900.0
2021-01-29,71.1,PRIO3,PETRORIO,9527000.0
2021-01-29,8.25,PRNR3,PRINER,110300.0
2021-01-29,48.87,PSSA3,PORTO SEGURO,862600.0
2021-02-12,33.8,BBAS3,BRASIL,17673000.0
2021-02-12,22.32,BBDC3,BRADESCO,3851100.0
2021-02-12,2.08,BBRK3,BR BROKERS,338800.0
2021-02-12,27.89,BBSE3,BBSEGURIDADE,2842800.0
2021-02-12,9.49,BEEF3,MINERVA,8311800.0
2021-02-12,5.09,BEES3,BANESTES,47800.0
2021-02-12,49.96,BIDI3,BANCO INTER,316400.0
2021-01-04,21.91,BRDT3,PETROBRAS BR,3953500.0
2021-01-04,21.71,BRFS3,BRF SA,12583500.0
2021-01-04,9.84,BRGE3,ALFA CONSORC,10500.0
2021-01-04,8.86,BRIV3,ALFA INVEST,300.0
2021-01-04,25.71,BRKM3,BRASKEM,16400.0
2021-01-04,9.65,BRML3,BR MALLS PAR,15797900.0
2021-01-04,9.72,BRPR3,BR PROPERT,1435700.0
2021-01-04,15.83,BRSR3,BANRISUL,8700.0
2021-01-04,5.49,BSEV3,BIOSEV,59600.0
2021-01-04,156.0,BSLI3,BRB BANCO,100.0
2021-01-04,75.24,BTOW3,B2W DIGITAL,2820700.0
2021-01-04,11.2,BTTL3,BATTISTELLA,2300.0
2021-01-29,8.02,PTBL3,PORTOBELLO,2973000.0
2021-01-29,8.2,PTNT3,PETTENATI,34700.0
2021-01-29,31.55,QUAL3,QUALICORP,4631700.0
2021-01-29,24.96,RADL3,RAIADROGASIL,5129200.0
2021-01-29,20.6,RAIL3,RUMO S.A.,15314400.0
2021-01-29,5.68,RANI3,IRANI,2371100.0
2021-01-29,10.99,RAPT3,RANDON PART,34200.0
2021-01-29,8.46,RCSL3,RECRUSUL,1897600.0
2021-01-29,10.78,RDNI3,RNI,22200.0
2021-01-29,65.15,RDOR3,REDE D OR,2213800.0
2021-01-29,11.64,REDE3,REDE ENERGIA,1800.0
2021-01-29,64.64,RENT3,LOCALIZA,7365700.0
2021-01-29,18.98,RLOG3,COSAN LOG,509800.0
2021-01-29,16.03,ROMI3,INDS ROMI,789100.0
2021-02-12,15.09,BIOM3,BIOMM,21100.0
2021-02-12,10.5,BKBR3,BK BRASIL,2106300.0
2021-02-12,18.14,BMEB3,MERC BRASIL,4400.0
2021-02-12,247.23,BMKS3,BIC MONARK,40.0
2021-02-12,22.02,BMOB3,BEMOBI TECH,1484400.0
2021-02-12,69.86,BNBR3,NORD BRASIL,400.0
2021-02-12,10.34,BOAS3,BOA VISTA,367400.0
2021-01-04,5.75,CAMB3,CAMBUCI,92500.0
2021-01-04,10.96,CAML3,CAMIL,1108400.0
2021-01-04,15.23,CARD3,CSU CARDSYST,138500.0
2021-01-04,16.64,CASH3,MELIUZ,3850200.0
2021-01-04,19.22,CBEE3,AMPLA ENERG,300.0
2021-01-04,13.37,CCPR3,CYRE COM-CCP,714200.0
2021-01-04,13.33,CCRO3,CCR SA,8016400.0
2021-01-29,7.28,RPAD3,ALFA HOLDING,1300.0
2021-01-29,32.77,RRRP3,3R PETROLEUM,178000.0
2021-01-29,12.79,RSID3,ROSSI RESID,338700.0
2021-01-29,19.24,SANB3,SANTANDER BR,83100.0
2021-01-29,4.71,SAPR3,SANEPAR,662800.0
2021-01-29,41.42,SBSP3,SABESP,3459700.0
2021-01-29,37.78,SCAR3,SAO CARLOS,11200.0
2021-01-29,14.98,SEER3,SER EDUCA,1453700.0
2021-01-29,27.87,SEQL3,SEQUOIA LOG,1025900.0
2021-01-29,6.21,SGPS3,SPRINGS,75800.0
2021-01-29,3.42,SHOW3,TIME FOR FUN,903200.0
2021-02-12,48.48,BPAC3,BTGP BANCO,7300.0
2021-02-12,54.13,BRAP3,BRADESPAR,6800.0
2021-02-12,22.16,BRDT3,PETROBRAS BR,7424600.0
2021-02-12,23.13,BRFS3,BRF SA,4194500.0
2021-02-12,9.65,BRGE3,ALFA CONSORC,300.0
2021-02-12,11.03,BRIV3,ALFA INVEST,1300.0
2021-02-12,29.4,BRKM3,BRASKEM,25000.0
2021-02-12,9.39,BRML3,BR MALLS PAR,12326200.0
2021-02-12,8.83,BRPR3,BR PROPERT,1691200.0
2021-02-12,14.65,BRSR3,BANRISUL,8500.0
2021-02-12,7.62,BSEV3,BIOSEV,669100.0
2021-02-12,65.0,BSLI3,BRB BANCO,100.0
2021-02-12,85.19,BTOW3,B2W DIGITAL,2137400.0
2021-02-12,10.3,BTTL3,BATTISTELLA,2800.0
2021-01-04,12.72,CEAB3,CEA MODAS,1030900.0
2021-01-04,124.15,CEBR3,CEB,13100.0
2021-01-04,11.38,CEDO3,CEDRO,2900.0
2021-01-04,43.23,CEEB3,COELBA,2300.0
2021-01-04,58.0,CEED3,CEEE-D,100.0
2021-01-04,64.2,CEGR3,CEG,500.0
2021-01-04,28.18,CESP3,CESP,7100.0
2021-01-04,164.13,CGAS3,COMGAS,100.0
2021-01-04,35.0,CGRA3,GRAZZIOTIN,1300.0
2021-01-04,3.93,CIEL3,CIELO,39605300.0
2021-01-04,16.19,CMIG3,CEMIG,829900.0
2021-01-04,28.7,CNTO3,CENTAURO,1466300.0
2021-01-29,35.94,SIMH3,SIMPAR,1968200.0
2021-01-29,34.88,SLCE3,SLC AGRICOLA,948500.0
2021-01-29,21.3,SMLS3,SMILES,690400.0
2021-01-29,29.87,SMTO3,SAO MARTINHO,853000.0
2021-01-29,21.7,SNSY3,SANSUY,1700.0
2021-01-29,14.87,SOMA3,GRUPO SOMA,1932200.0
2021-01-29,21.57,SQIA3,SINQIA,703500.0
2021-01-29,6.12,STBP3,SANTOS BRP,7846600.0
2021-01-29,15.66,SULA3,SUL AMERICA,4900.0
2021-01-29,62.73,SUZB3,SUZANO S.A.,8230300.0
2021-01-29,10.79,TAEE3,TAESA,63200.0
2021-01-29,17.97,TASA3,TAURUS ARMAS,117700.0
2021-02-12,5.08,CAMB3,CAMBUCI,23500.0
2021-02-12,11.17,CAML3,CAMIL,995600.0
2021-02-12,15.92,CARD3,CSU CARDSYST,70800.0
2021-02-12,27.82,CASH3,MELIUZ,3521000.0
2021-02-12,15.7,CBEE3,AMPLA ENERG,900.0
2021-02-12,12.25,CCPR3,CYRE COM-CCP,881800.0
2021-02-12,12.36,CCRO3,CCR SA,11189100.0
2021-02-12,11.78,CEAB3,CEA MODAS,1317800.0
2021-02-12,130.22,CEBR3,CEB,2200.0
2021-02-12,11.8,CEDO3,CEDRO,1900.0
2021-02-12,40.3,CEEB3,COELBA,200.0
2021-02-12,29.77,CESP3,CESP,71600.0
2021-01-04,4.72,COGN3,COGNA ON,60864100.0
2021-01-04,31.61,CPFE3,CPFL ENERGIA,2165500.0
2021-01-04,68.54,CPLE3,COPEL,210800.0
2021-01-04,27.49,CRDE3,CR2,1000.0
2021-01-04,19.19,CRFB3,CARREFOUR BR,2207000.0
2021-01-04,5.46,CRIV3,ALFA FINANC,1600.0
2021-01-04,78.17,CSAN3,COSAN,2075800.0
2021-01-04,16.35,CSMG3,COPASA,1514700.0
2021-01-04,33.72,CSNA3,SID NACIONAL,15190700.0
2021-01-04,17.18,CSRN3,COSERN,4400.0
2021-01-04,11.83,CTNM3,COTEMINAS,1500.0
2021-01-04,2.5,CTSA3,SANTANENSE,30300.0
2021-01-29,8.55,TCSA3,TECNISA,1248500.0
2021-01-29,1.22,TECN3,TECHNOS,537000.0
2021-01-29,77.88,TELB3,TELEBRAS,500.0
2021-01-29,28.93,TEND3,TENDA,665400.0
2021-01-29,27.0,TESA3,TERRA SANTA,50100.0
2021-01-29,25.2,TGMA3,TEGMA,306000.0
2021-01-29,3.4,TIET3,AES TIETE E,120900.0
2021-01-29,13.42,TIMS3,TIM,6365400.0
2021-01-29,28.58,TOTS3,TOTVS,4051000.0
2021-01-29,1.84,TPIS3,TRIUNFO PART,815000.0
2021-01-29,10.81,TRIS3,TRISUL,1644500.0
2021-01-29,29.66,TRPL3,TRAN PAULIST,1300.0
2021-01-29,21.51,TUPY3,TUPY,757200.0
2021-02-12,36.2,CGRA3,GRAZZIOTIN,1000.0
2021-02-12,3.72,CIEL3,CIELO,97276400.0
2021-02-12,15.74,CMIG3,CEMIG,354600.0
2021-02-12,23.18,CNTO3,CENTAURO,1081700.0
2021-02-12,4.17,COGN3,COGNA ON,35272200.0
2021-02-12,33.55,CPFE3,CPFL ENERGIA,1362700.0
2021-02-12,63.96,CPLE3,COPEL,78000.0
2021-02-12,22.29,CRDE3,CR2,7700.0
2021-02-12,20.13,CRFB3,CARREFOUR BR,2132300.0
2021-02-12,5.92,CRIV3,ALFA FINANC,600.0
2021-02-12,87.17,CSAN3,COSAN,2168100.0
2021-01-04,10.48,CURY3,CURY S/A,1296800.0
2021-01-04,20.39,CVCB3,CVC BRASIL,6331400.0
2021-01-04,28.56,CYRE3,CYRELA REALT,4928200.0
2021-01-04,13.38,DIRR3,DIRECIONAL,3701600.0
2021-01-04,1.39,DMMO3,DOMMO,5887500.0
2021-01-04,13.02,DMVF3,D1000VFARMA,426700.0
2021-02-12,13.58,CSED3,CRUZEIRO EDU,2486300.0
2021-02-12,15.92,CSMG3,COPASA,800500.0
2021-02-12,33.31,CSNA3,SID NACIONAL,19754000.0
2021-02-12,25.61,CTKA3,KARSTEN,1100.0
2021-02-12,11.8,CTNM3,COTEMINAS,100.0
2021-02-12,2.31,CTSA3,SANTANENSE,6200.0
2021-02-12,10.57,CURY3,CURY S/A,599700.0
2021-02-12,19.53,CVCB3,CVC BRASIL,8099300.0
2021-02-12,28.21,CYRE3,CYRELA REALT,2901400.0
2021-02-12,163.35,DASA3,DASA,400.0
2021-02-12,14.31,DIRR3,DIRECIONAL,851200.0
2021-02-12,0.89,DMMO3,DOMMO,4574500.0
2021-02-12,11.16,DMVF3,D1000VFARMA,130600.0
2021-01-29,4.41,UCAS3,UNICASA,128000.0
2021-01-29,22.02,UGPA3,ULTRAPAR,4950900.0
2021-01-29,52.5,UNIP3,UNIPAR,3200.0
2021-01-29,14.34,USIM3,USIMINAS,354600.0
2021-01-29,89.08,VALE3,VALE,31481600.0
2021-01-29,31.5,VAMO3,VAMOS,8609500.0
2021-01-29,25.73,VIVA3,VIVARA S.A.,872100.0
2021-01-29,45.36,VIVT3,TELEF BRASIL,2843200.0
2021-01-29,8.82,VLID3,VALID,807500.0
2021-01-29,8.29,VULC3,VULCABRAS,815400.0
2021-01-29,14.77,VVAR3,VIAVAREJO,52117200.0
2021-01-04,21.63,DOHL3,DOHLER,3300.0
2021-01-04,7.4,DTCY3,DTCOM-DIRECT,200.0
2021-01-04,18.76,DTEX3,DURATEX,2897500.0
2021-01-04,12.67,EALT3,ACO ALTONA,100.0
2021-01-04,13.27,ECOR3,ECORODOVIAS,2794300.0
2021-01-04,43.55,EGIE3,ENGIE BRASIL,2224300.0
2021-01-04,29.12,EKTR3,ELEKTRO,600.0
2021-02-12,9.55,DTCY3,DTCOM-DIRECT,900.0
2021-02-12,18.91,DTEX3,DURATEX,3823900.0
2021-02-12,14.43,EALT3,ACO ALTONA,1100.0
2021-02-12,12.38,ECOR3,ECORODOVIAS,2243200.0
2021-02-12,45.97,EGIE3,ENGIE BRASIL,1618700.0
2021-02-12,29.91,ELET3,ELETROBRAS,4223400.0
2021-02-12,10.05,EMBR3,EMBRAER,15297700.0
2021-02-12,12.83,ENAT3,ENAUTA PART,1892200.0
2021-02-12,18.93,ENBR3,ENERGIAS BR,2143400.0
2021-02-12,71.93,ENEV3,ENEVA,770300.0
2021-02-12,20.38,ENGI3,ENERGISA,98700.0
2021-01-29,85.56,WEGE3,WEG,5720300.0
2021-01-29,7.19,WHRL3,WHIRLPOOL,13300.0
2021-01-29,7.79,WIZS3,WIZ S.A.,1072900.0
2021-01-29,21.67,WLMM3,WLM IND COM,200.0
2021-01-29,33.95,YDUQ3,YDUQS PART,4324700.0
2021-01-29,2.99,ATMP3,ATMASA,55800.0
2021-01-29,4.48,LLIS3,LE LIS BLANC,62100.0
2021-01-29,70.9,TXRX3,TEX RENAUX,500.0
2021-01-29,12.79,ETER3,ETERNIT,2011200.0
2021-01-29,4.03,FHER3,FER HERINGER,543700.0
2021-01-29,5.03,FRTA3,POMIFRUTAS,4200.0
2021-01-29,14.1,IGBR3,IGB S/A,95500.0
2021-01-29,22.14,INEP3,INEPAR,10200.0
2021-01-04,36.03,ELET3,ELETROBRAS,4180700.0
2021-01-04,8.56,EMBR3,EMBRAER,17114300.0
2021-01-04,12.01,ENAT3,ENAUTA PART,2343000.0
2021-01-04,19.62,ENBR3,ENERGIAS BR,2749900.0
2021-01-04,62.08,ENEV3,ENEVA,2685300.0
2021-01-04,17.35,ENGI3,ENERGISA,19000.0
2021-01-04,12.88,ENJU3,ENJOEI,1341300.0
2021-01-04,3.33,EQPA3,EQTL PARA,46400.0
2021-01-04,22.84,EQTL3,EQUATORIAL,5360700.0
2021-01-04,23.83,EUCA3,EUCATEX,2500.0
2021-01-04,11.78,EVEN3,EVEN,1599800.0
2021-01-04,41.85,EZTC3,EZTEC,1483200.0
2021-02-12,17.52,ENJU3,ENJOEI,866400.0
2021-02-12,3.42,EQPA3,EQTL PARA,26300.0
2021-02-12,23.45,EQTL3,EQUATORIAL,6761000.0
2021-02-12,18.87,ESPA3,ESPACOLASER,702500.0
2021-02-12,21.6,EUCA3,EUCATEX,700.0
2021-02-12,11.64,EVEN3,EVEN,1110800.0
2021-02-12,35.61,EZTC3,EZTEC,1484100.0
2021-02-12,37.34,FESA3,FERBASA,100.0
2021-02-12,28.18,FLRY3,FLEURY,1524900.0
2021-02-12,11.83,FRAS3,FRAS-LE,112100.0
2021-01-29,2.33,LUPA3,LUPATECH,370500.0
2021-01-29,16.13,MMXM3,MMX MINER,50800.0
2021-01-29,2.09,OIBR3,OI,163279100.0
2021-01-29,5.9,PDGR3,PDG REALT,224400.0
2021-01-29,4.27,RNEW3,RENOVA,42000.0
2021-01-29,3.17,RPMG3,PET MANGUINH,259300.0
2021-01-29,1.02,SLED3,SARAIVA LIVR,315600.0
2021-01-29,2.05,TCNO3,TECNOSOLO,19700.0
2021-01-29,64.19,TEKA3,TEKA,500.0
2021-01-29,1.15,VIVR3,VIVER,271300.0
2021-01-04,26.96,FLRY3,FLEURY,1593800.0
2021-01-04,10.6,FRAS3,FRAS-LE,232300.0
2021-01-04,40.63,GEPA3,GER PARANAP,200.0
2021-02-12,5.63,GFSA3,GAFISA,8883500.0
2021-02-12,20.16,GGBR3,GERDAU,36600.0
2021-02-12,8.49,GMAT3,GRUPO MATEUS,1136000.0
2021-02-12,95.01,GNDI3,INTERMEDICA,2185800.0
2021-02-12,9.75,GOAU3,GERDAU MET,20900.0
2021-02-12,22.53,GPCP3,GPC PART,36800.0
2021-02-12,7.93,GRND3,GRENDENE,2537600.0
2021-02-12,14.53,GUAR3,GUARARAPES,405000.0
2021-01-04,4.3,GFSA3,GAFISA,5176700.0
2021-01-04,21.02,GGBR3,GERDAU,178300.0
2021-01-04,8.27,GMAT3,GRUPO MATEUS,3373400.0
2021-01-04,77.27,GNDI3,INTERMEDICA,2706300.0
2021-01-04,10.05,GOAU3,GERDAU MET,80200.0
2021-01-04,27.0,GPAR3,CELGPAR,100.0
2021-01-04,22.66,GPCP3,GPC PART,244200.0
2021-01-04,8.27,GRND3,GRENDENE,1248700.0
2021-01-04,55.78,GSHP3,GENERALSHOPP,200.0
2021-01-04,14.38,GUAR3,GUARARAPES,1813000.0
2021-02-12,3.16,HAGA3,HAGA S/A,9000.0
2021-02-12,17.24,HAPV3,HAPVIDA,4852600.0
2021-02-12,9.99,HBOR3,HELBOR,1373100.0
2021-02-12,18.3,HBRE3,HBR REALTY,294300.0
2021-02-12,6.46,HBSA3,HIDROVIAS,4281800.0
2021-02-12,17.06,HGTX3,CIA HERING,1378100.0
2021-02-12,33.65,HYPE3,HYPERA,2097700.0
2021-02-12,34.49,IGTA3,IGUATEMI,1267400.0
2021-02-12,19.79,INTB3,INTELBRAS,1712100.0
2021-02-12,6.6,IRBR3,IRBBRASIL RE,21391900.0
2021-02-12,11.43,ITSA3,ITAUSA,107100.0
2021-01-04,3.26,HAGA3,HAGA S/A,8000.0
2021-01-04,15.03,HAPV3,HAPVIDA,8468300.0
2021-01-04,11.93,HBOR3,HELBOR,1792100.0
2021-01-04,6.62,HBSA3,HIDROVIAS,5413900.0
2021-01-04,17.08,HGTX3,CIA HERING,2180500.0
2021-01-04,33.42,HYPE3,HYPERA,2604900.0
2021-02-12,25.14,ITUB3,ITAUUNIBANCO,386100.0
2021-02-12,8.33,JALL3,JALLESMACHAD,1634800.0
2021-02-12,2.42,JBDU3,J B DUARTE,23800.0
2021-02-12,26.53,JBSS3,JBS,17903500.0
2021-02-12,7.14,JHSF3,JHSF PART,4807900.0
2021-02-12,34.89,JOPA3,JOSAPAR,300.0
2021-02-12,24.3,JPSA3,JEREISSATI,100000.0
2021-02-12,9.57,JSLG3,JSL,722300.0
2021-02-12,44.03,KEPL3,KEPLER WEBER,169900.0
2021-02-12,6.12,KLBN3,KLABIN S/A,132700.0
2021-01-04,35.91,IGTA3,IGUATEMI,2365700.0
2021-01-04,8.05,IRBR3,IRBBRASIL RE,57265300.0
2021-01-04,12.27,ITSA3,ITAUSA,131500.0
2021-01-04,27.56,ITUB3,ITAUUNIBANCO,416100.0
