DATA_DO_PREGAO,PRECO_MEDIO,CODIGO_DE_NEGOCIACAO,NOME_DA_EMPRESA,QUANTIDADE_NEGOCIADA
2024-01-02,10.09,CAMB3,CAMBUCI,560100.0
2024-01-02,7.96,CAML3,CAMIL,1947800.0
2024-01-02,7.77,CASH3,MELIUZ,1570400.0
2024-01-02,5.09,CBAV3,CBA,3988500.0
2024-01-02,14.8,CBEE3,AMPLA ENERG,100.0
2024-01-02,4.93,CTSA3,SANTANENSE,33300.0
2024-01-02,17.79,CURY3,CURY S/A,2066400.0
2024-01-02,3.35,CVCB3,CVC BRASIL,39062900.0
2024-01-02,12.87,CXSE3,CAIXA SEGURI,2156900.0
2024-01-02,18.35,GGPS3,GPS,2468900.0
2024-01-02,6.95,GMAT3,GRUPO MATEUS,3178000.0
2024-01-02,11.08,GOAU3,GERDAU MET,72100.0
2024-01-02,13.25,MILS3,MILLS,1055400.0
2024-01-02,2.01,MLAS3,MULTILASER,6153900.0
2024-01-02,52.51,MNDL3,MUNDIAL,1100.0
2024-01-02,18.78,MNPR3,MINUPAR,2000.0
2024-01-02,11.32,MOVI3,MOVIDA,3000900.0
2024-01-02,9.63,MRFG3,MARFRIG,4588500.0
2024-01-02,5.0,AVLL3,ALPHAVILLE,300.0
2024-01-02,1.99,AZEV3,AZEVEDO,477300.0
2024-01-02,9.68,BEES3,BANESTES,24900.0
2024-01-02,4.42,ANIM3,ANIMA,10796000.0
2024-01-02,43.11,APER3,ALPER S.A.,7800.0
2024-01-02,16.17,ARML3,ARMAC,721700.0
2024-01-02,62.66,ARZZ3,AREZZO CO,2316200.0
2024-01-02,33.8,BBSE3,BBSEGURIDADE,3584300.0
2024-01-02,17.75,BPAC3,BTGP BANCO,7500.0
2024-01-02,23.26,BRAP3,BRADESPAR,42000.0
2024-01-02,7.74,EVEN3,EVEN,1187800.0
2024-01-02,8.03,MATD3,MATER DEI,735300.0
2024-01-02,2.01,MBLY3,MOBLY,2344200.0
2024-01-02,38.45,CPFE3,CPFL ENERGIA,1197800.0
2024-01-02,9.33,CPLE3,COPEL,4623200.0
2024-01-02,41.74,ELET3,ELETROBRAS,3568400.0
2024-01-02,15.05,ELMD3,ELETROMIDIA,60000.0
2024-01-02,22.05,EMBR3,EMBRAER,5797500.0
2024-01-02,19.48,ENAT3,ENAUTA PART,3481200.0
2024-01-02,13.32,ENEV3,ENEVA,8767600.0
2024-01-02,1.78,IFCM3,INFRACOMM,11591600.0
2024-01-02,2.93,IGTI3,IGUATEMI S.A,42100.0
2024-01-02,9.78,EALT3,ACO ALTONA,100.0
2024-01-02,9.33,ECOR3,ECORODOVIAS,4884700.0
2024-01-02,44.52,EGIE3,ENGIE BRASIL,1479200.0
2024-01-02,14.26,TEND3,TENDA,2340800.0
2024-01-02,27.8,TGMA3,TEGMA,589800.0
2024-01-02,17.74,TIMS3,TIM,11609500.0
2024-01-02,32.79,TOTS3,TOTVS,2837100.0
2024-01-02,4.15,TPIS3,TRIUNFO PART,49400.0
2024-01-02,2.02,SHOW3,TIME FOR FUN,360200.0
2024-01-02,9.15,SIMH3,SIMPAR,4583500.0
2024-01-02,18.5,SLCE3,SLC AGRICOLA,3022800.0
2024-01-02,3.8,PETZ3,PETZ,16176400.0
2024-01-02,20.19,VSTE3,VESTE,26900.0
2024-01-02,19.94,VULC3,VULCABRAS,704600.0
2024-01-02,13.62,VVEO3,VIVEO,2131600.0
2024-01-02,15.06,SANB3,SANTANDER BR,143300.0
2024-01-02,5.39,SAPR3,SANEPAR,536200.0
2024-01-02,11.04,SBFG3,GRUPO SBF,3609400.0
2024-01-02,73.75,SBSP3,SABESP,1690300.0
2024-01-02,36.63,WEGE3,WEG,3991200.0
2024-01-02,4.74,SYNE3,SYN PROP TEC,546700.0
2024-01-02,77.4,VALE3,VALE,18021800.0
2024-01-02,5.59,ZAMP3,ZAMP S.A.,1062700.0
2024-01-02,21.06,RECV3,PETRORECSA,3219700.0
2024-01-02,12.73,TAEE3,TAESA,249600.0
2024-01-02,15.04,TASA3,TAURUS ARMAS,39800.0
2024-01-02,22.84,VBBR3,VIBRA,11710000.0
2024-01-02,6.68,REDE3,REDE ENERGIA,7500.0
2024-01-02,61.75,RENT3,LOCALIZA,7037300.0
2024-01-02,10.16,VITT3,VITTIA,386000.0
2024-01-02,34.09,VIVA3,VIVARA S.A.,3947400.0
2024-01-02,5.08,VIVR3,VIVER,100200.0
2024-01-02,52.64,VIVT3,TELEF BRASIL,3085200.0
2024-01-02,11.26,TTEN3,3TENTOS,2109900.0
2024-01-02,27.95,TUPY3,TUPY,944300.0
2024-01-02,2.67,UCAS3,UNICASA,26600.0
2024-01-02,26.43,UGPA3,ULTRAPAR,4732900.0
2024-01-02,69.85,UNIP3,UNIPAR,8800.0
2024-01-02,1.38,WEST3,WESTWING,127700.0
2024-01-02,4.4,WHRL3,WHIRLPOOL,11700.0
2024-01-02,6.9,WIZC3,WIZ CO,903800.0
2024-01-02,36.93,ORVR3,ORIZON,766700.0
2024-01-02,4.3,OSXB3,OSX BRASIL,1300.0
2024-01-02,29.1,PATI3,PANATLANTICA,100.0
2024-01-02,4.1,PCAR3,P.ACUCAR-CBD,8148600.0
2024-01-02,5.24,PFRM3,PROFARMA,1431600.0
2024-01-02,3.89,PGMN3,PAGUE MENOS,2027700.0
2024-01-02,5.23,PINE3,PINE,1000.0
2024-01-02,7.3,PLAS3,PLASCAR PART,100.0
2024-01-02,11.43,PLPL3,PLANOEPLANO,990400.0
2024-01-02,13.13,PNVL3,DIMED,701500.0
2024-01-02,5.54,POMO3,MARCOPOLO,241300.0
2024-01-02,17.14,PORT3,WILSON SONS,295400.0
2024-01-02,27.25,SCAR3,SAO CARLOS,14200.0
2024-01-02,7.51,SEER3,SER EDUCA,1083800.0
2024-01-02,0.67,SEQL3,SEQUOIA LOG,88199700.0
2024-01-02,1.28,SGPS3,SPRINGS,762200.0
2024-01-02,21.68,YDUQ3,YDUQS PART,2432900.0
2024-01-02,10.73,RANI3,IRANI,1131700.0
2024-01-02,11.75,RAPT3,RANDON PART,15500.0
2024-01-02,7.34,BEEF3,MINERVA,15690200.0
2024-01-02,13.4,BRFS3,BRF SA,6509100.0
2024-01-02,10.23,ITSA3,ITAUSA,173700.0
2024-01-02,11.43,PRNR3,PRINER,208400.0
2024-01-02,28.56,PSSA3,PORTO SEGURO,1002600.0
2024-01-02,7.04,PTBL3,PORTOBELLO,987100.0
2024-01-02,10.73,PTNT3,PETTENATI,1600.0
2024-01-02,16.67,NTCO3,GRUPO NATURA,8391200.0
2024-01-02,3.61,CLSA3,CLEARSALE,1234800.0
2024-01-02,61.54,CLSC3,CELESC,200.0
2024-01-02,15.02,CMIG3,CEMIG,326900.0
2024-01-02,3.33,HBOR3,HELBOR,758800.0
2024-01-02,5.79,HBRE3,HBR REALTY,527000.0
2024-01-02,26.26,RRRP3,3R PETROLEUM,4372600.0
2024-01-02,9.04,USIM3,USIMINAS,372800.0
2024-01-02,8.15,BAHI3,BAHEMA,1600.0
2024-01-02,94.64,BAZA3,AMAZONIA,800.0
2024-01-02,54.78,BBAS3,BRASIL,8170500.0
2024-01-02,15.8,BLAU3,BLAU,346000.0
2024-01-02,1.27,KRSA3,KORA SAUDE,760200.0
2024-01-02,35.25,HYPE3,HYPERA,1237300.0
2024-01-02,22.82,JOPA3,JOSAPAR,300.0
2024-01-02,12.73,JSLG3,JSL,728100.0
2024-01-02,10.74,KEPL3,KEPLER WEBER,1403100.0
2024-01-02,3.74,HBSA3,HIDROVIAS,8163000.0
2024-01-02,4.39,KLBN3,KLABIN S/A,445300.0
2024-01-02,13.12,ROMI3,ROMI,417600.0
2024-01-02,7.93,RPAD3,ALFA HOLDING,800.0
2024-01-02,7.58,CEAB3,CEA MODAS,2422400.0
2024-01-02,17.7,CEBR3,CEB,4300.0
2024-01-02,28.0,CEDO3,CEDRO,400.0
2024-01-02,39.98,CEEB3,COELBA,4500.0
2024-01-02,121.99,CGAS3,COMGAS,600.0
2024-01-02,26.25,CGRA3,GRAZZIOTIN,5400.0
2024-01-02,4.55,CIEL3,CIELO,31825500.0
2024-01-02,23.3,CYRE3,CYRELA REALT,4831100.0
2024-01-02,9.19,DASA3,DASA,581500.0
2024-01-02,13.52,DESK3,DESKTOP,228400.0
2024-01-02,11.58,DEXP3,DEXXOS PAR,1890200.0
2024-01-02,21.85,DIRR3,DIRECIONAL,2261400.0
2024-01-02,6.93,GRND3,GRENDENE,2294500.0
2024-01-02,15.0,GSHP3,GENERALSHOPP,100.0
2024-01-02,6.07,GUAR3,GUARARAPES,3946000.0
2024-01-02,2.9,HAGA3,HAGA S/A,5100.0
2024-01-02,4.33,HAPV3,HAPVIDA,32581000.0
2024-01-02,7.71,JALL3,JALLESMACHAD,1219700.0
2024-01-02,25.1,JBSS3,JBS,4261800.0
2024-01-02,5.41,JHSF3,JHSF PART,3890100.0
2024-01-02,10.76,MRVE3,MRV,10530100.0
2024-01-02,5.99,MTRE3,MITRE REALTY,1930600.0
2024-01-02,27.81,MULT3,MULTIPLAN,3083100.0
2024-01-02,5.82,BIOM3,BIOMM,1300.0
2024-01-02,11.28,BHIA3,CASAS BAHIA,4191900.0
2024-01-02,3.59,BRIT3,BRISANET,510100.0
2024-01-02,10.76,BRIV3,ALFA INVEST,1000.0
2024-01-02,21.2,BRKM3,BRASKEM,46600.0
2024-01-02,13.57,BRSR3,BANRISUL,11500.0
2024-01-02,16.59,FRAS3,FRAS-LE,576900.0
2024-01-02,233.42,FRIO3,METALFRIO,700.0
2024-01-02,16.44,LAND3,TERRASANTAPA,73600.0
2024-01-02,8.5,LAVV3,LAVVI,1087800.0
2024-01-02,34.6,LEVE3,METAL LEVE,1166800.0
2024-01-02,9.93,GFSA3,GAFISA,7725300.0
2024-01-02,21.2,GGBR3,GERDAU,51000.0
2024-01-02,71.99,LIPR3,ELETROPAR,100.0
2024-01-02,5.8,LJQQ3,QUERO-QUERO,3055600.0
2024-01-02,21.22,LOGG3,LOG COM PROP,1057100.0
2024-01-02,38.99,LOGN3,LOG-IN,100700.0
2024-01-02,2.44,LPSB3,LOPES BRASIL,107300.0
2024-01-02,17.15,LREN3,LOJAS RENNER,16840500.0
2024-01-02,12.83,MYPK3,IOCHP-MAXION,2023300.0
2024-01-02,28.5,ITUB3,ITAUUNIBANCO,242400.0
2024-01-02,29.11,RADL3,RAIADROGASIL,2940000.0
2024-01-02,22.39,RAIL3,RUMO S.A.,13279700.0
2024-01-02,9.85,SRNA3,SERENA,1383700.0
2024-01-02,4.02,INEP3,INEPAR,28900.0
2024-01-02,21.05,INTB3,INTELBRAS,1168300.0
2024-01-02,42.64,IRBR3,IRBBRASIL RE,2342700.0
2024-01-02,2.18,LUPA3,LUPATECH,387300.0
2024-01-02,4.2,LVTC3,WDC NETWORKS,9700.0
2024-01-02,5.73,LWSA3,LOCAWEB,11838700.0
2024-01-02,9.2,STBP3,SANTOS BRP,5693600.0
2024-01-02,55.19,SUZB3,SUZANO S.A.,2961200.0
2024-01-02,9.63,VAMO3,VAMOS,7235600.0
2024-01-02,6.69,POSI3,POSITIVO TEC,2891200.0
2024-01-02,45.91,PRIO3,PETRORIO,7566100.0
2024-01-02,24.96,SMFT3,SMART FIT,3244300.0
2024-01-02,28.77,SMTO3,SAO MARTINHO,2062700.0
2024-01-02,15.93,SOJA3,BOA SAFRA,258600.0
2024-01-02,7.22,SOMA3,GRUPO SOMA,11990100.0
2024-01-02,11.28,ODPV3,ODONTOPREV,1456500.0
2024-01-02,25.62,OFSA3,OUROFINO S/A,46500.0
2024-01-02,12.54,ONCO3,ONCOCLINICAS,3630200.0
2024-01-02,6.15,OPCT3,OCEANPACT,875000.0
2024-01-02,21.02,NEOE3,NEOENERGIA,1231500.0
2024-01-02,1.25,NGRD3,NEOGRID,429200.0
2024-01-02,4.96,NINJ3,GETNINJAS,157100.0
2024-01-02,3.3,NORD3,NORDON MET,100.0
2024-01-02,3.3,QUAL3,QUALICORP,5489900.0
2024-01-02,11.28,BRGE3,ALFA CONSORC,600.0
2024-01-02,20.32,CSMG3,COPASA,1274500.0
2024-01-02,19.39,CSNA3,SID NACIONAL,4502100.0
2024-01-02,18.87,CSUD3,CSU DIGITAL,164300.0
2024-01-02,8.0,CTNM3,COTEMINAS,100.0
2024-01-02,17.88,EZTC3,EZTEC,2399000.0
2024-01-02,7.49,FHER3,FER HERINGER,5100.0
2024-01-02,3.93,FIQE3,UNIFIQUE,256200.0
2024-01-02,17.81,FLRY3,FLEURY,2855400.0
2024-01-02,13.11,ASAI3,ASSAI,7348700.0
2024-01-02,2.19,ATOM3,ATOMPAR,4800.0
2024-01-02,13.31,AURE3,AUREN,5209500.0
2024-01-02,4.32,NUTR3,NUTRIPLANT,4000.0
2024-01-02,0.9,AMER3,AMERICANAS,9105200.0
2024-01-02,8.39,ETER3,ETERNIT,214100.0
2024-01-02,4.05,RSID3,ROSSI RESID,79100.0
2024-01-02,4.32,PMAM3,PARANAPANEMA,28000.0
2024-01-02,1.29,RNEW3,RENOVA,572300.0
2024-01-02,2.08,RPMG3,PET MANGUINH,8800.0
2024-01-02,2.18,JFEN3,JOAO FORTES,98900.0
2024-01-02,1.86,FRTA3,POMIFRUTAS,13000.0
2024-01-02,7.54,LIGT3,LIGHT S/A,977000.0
2024-01-02,0.63,OIBR3,OI,6627300.0
2024-01-02,5.01,NEXP3,NEXPE,3000.0
2024-01-02,4.51,ATMP3,ATMASA,44700.0
2024-01-03,17.67,FLRY3,FLEURY,3177300.0
2024-01-03,16.56,FRAS3,FRAS-LE,372100.0
2024-01-03,237.28,FRIO3,METALFRIO,700.0
2024-01-03,28.45,ITUB3,ITAUUNIBANCO,480900.0
2024-01-03,13.54,MILS3,MILLS,2748200.0
2024-01-03,2.03,MLAS3,MULTILASER,3320500.0
2024-01-03,52.6,MNDL3,MUNDIAL,800.0
2024-01-03,18.22,MNPR3,MINUPAR,700.0
2024-01-03,3.23,QUAL3,QUALICORP,3498500.0
2024-01-03,29.38,RADL3,RAIADROGASIL,2722000.0
2024-01-03,22.33,RAIL3,RUMO S.A.,18307700.0
2024-01-03,55.45,SUZB3,SUZANO S.A.,3343500.0
2024-01-03,4.71,SYNE3,SYN PROP TEC,520400.0
2024-01-03,9.55,VAMO3,VAMOS,3652900.0
2024-01-03,23.1,VBBR3,VIBRA,8606000.0
2024-01-03,13.62,ABEV3,AMBEV S/A,17612200.0
2024-01-03,15.12,BBDC3,BRADESCO,2979400.0
2024-01-03,3.34,COGN3,COGNA ON,19101700.0
2024-01-03,1.62,ENJU3,ENJOEI,249000.0
2024-01-03,66.74,ENMT3,ENERGISA MT,600.0
2024-01-03,10.73,EPAR3,EMBPAR S/A,60200.0
2024-01-03,9.14,GFSA3,GAFISA,4631100.0
2024-01-03,21.03,GGBR3,GERDAU,47200.0
2024-01-03,7.57,EQPA3,EQTL PARA,4200.0
2024-01-03,35.13,EQTL3,EQUATORIAL,5912100.0
2024-01-03,1.14,ESPA3,ESPACOLASER,1276600.0
2024-01-03,16.49,EUCA3,EUCATEX,200.0
2024-01-03,7.6,EVEN3,EVEN,990800.0
2024-01-03,9.63,MRFG3,MARFRIG,8297600.0
2024-01-03,10.47,MRVE3,MRV,16198700.0
2024-01-03,0.86,AERI3,AERIS,2962600.0
2024-01-03,11.96,AESB3,AES BRASIL,1488000.0
2024-01-03,8.47,AFLT3,AFLUENTE T,100.0
2024-01-03,25.94,AGRO3,BRASILAGRO,225100.0
2024-01-03,17.35,EZTC3,EZTEC,2048400.0
2024-01-03,10.22,ITSA3,ITAUSA,113800.0
2024-01-03,3.48,CLSA3,CLEARSALE,958300.0
2024-01-03,63.84,CLSC3,CELESC,400.0
2024-01-03,3.44,AGXY3,AGROGALAXY,184200.0
2024-01-03,7.48,ALLD3,ALLIED,12100.0
2024-01-03,25.69,ALOS3,ALLOS,5291200.0
2024-01-03,9.81,ALPA3,ALPARGATAS,1200.0
2024-01-03,17.19,BPAC3,BTGP BANCO,2700.0
2024-01-03,15.2,CMIG3,CEMIG,240500.0
2024-01-03,7.95,CMIN3,CSNMINERACAO,6495600.0
2024-01-03,41.82,ELET3,ELETROBRAS,3762800.0
2024-01-03,14.9,ELMD3,ELETROMIDIA,60900.0
2024-01-03,21.73,EMBR3,EMBRAER,10774700.0
2024-01-03,19.33,ENAT3,ENAUTA PART,3085900.0
2024-01-03,38.6,CPFE3,CPFL ENERGIA,1154600.0
2024-01-03,9.2,CPLE3,COPEL,6155100.0
2024-01-03,13.29,ENEV3,ENEVA,8506500.0
2024-01-03,17.9,ENGI3,ENERGISA,2900.0
2024-01-03,3.9,INEP3,INEPAR,68700.0
2024-01-03,20.98,INTB3,INTELBRAS,1064100.0
2024-01-03,42.3,IRBR3,IRBBRASIL RE,1372400.0
2024-01-03,8.09,MATD3,MATER DEI,344500.0
2024-01-03,29.0,SMTO3,SAO MARTINHO,1335800.0
2024-01-03,5.12,SNSY3,SANSUY,1500.0
2024-01-03,1.99,MBLY3,MOBLY,1962200.0
2024-01-03,37.43,MDIA3,M.DIASBRANCO,415300.0
2024-01-03,12.87,MDNE3,MOURA DUBEUX,427900.0
2024-01-03,1.85,MEAL3,IMC S/A,1566100.0
2024-01-03,4.72,MELK3,MELNICK,108700.0
2024-01-03,15.87,SOJA3,BOA SAFRA,114400.0
2024-01-03,7.46,SOMA3,GRUPO SOMA,19785000.0
2024-01-03,10.16,SRNA3,SERENA,1024100.0
2024-01-03,9.21,STBP3,SANTOS BRP,3366800.0
2024-01-03,3.74,PETZ3,PETZ,12606600.0
2024-01-03,1.26,SGPS3,SPRINGS,249300.0
2024-01-03,2.02,MGLU3,MAGAZ LUIZA,86494900.0
2024-01-03,11.18,MOVI3,MOVIDA,2837200.0
2024-01-03,7.96,BAHI3,BAHEMA,600.0
2024-01-03,94.59,BAZA3,AMAZONIA,2000.0
2024-01-03,54.76,BBAS3,BRASIL,8148400.0
2024-01-03,353.62,BMKS3,BIC MONARK,20.0
2024-01-03,13.53,BMOB3,BEMOBI TECH,277200.0
2024-01-03,8.38,AALR3,ALLIAR,357900.0
2024-01-03,2.2,ATOM3,ATOMPAR,4700.0
2024-01-03,13.4,AURE3,AUREN,5616300.0
2024-01-03,4.97,AVLL3,ALPHAVILLE,500.0
2024-01-03,1.97,AZEV3,AZEVEDO,480100.0
2024-01-03,7.25,BEEF3,MINERVA,11318900.0
2024-01-03,11.67,BRGE3,ALFA CONSORC,900.0
2024-01-03,3.51,BRIT3,BRISANET,480100.0
2024-01-03,10.75,BRIV3,ALFA INVEST,100.0
2024-01-03,20.75,BRKM3,BRASKEM,73500.0
2024-01-03,27.16,CSRN3,COSERN,300.0
2024-01-03,18.72,CSUD3,CSU DIGITAL,49700.0
2024-01-03,8.15,CTNM3,COTEMINAS,1800.0
2024-01-03,4.96,CTSA3,SANTANENSE,76300.0
2024-01-03,18.65,GGPS3,GPS,1454300.0
2024-01-03,6.92,GMAT3,GRUPO MATEUS,2245200.0
2024-01-03,11.02,GOAU3,GERDAU MET,92300.0
2024-01-03,7.68,JALL3,JALLESMACHAD,823600.0
2024-01-03,24.83,JBSS3,JBS,5590800.0
2024-01-03,5.89,MTRE3,MITRE REALTY,1274300.0
2024-01-03,28.05,MULT3,MULTIPLAN,2072400.0
2024-01-03,12.46,MYPK3,IOCHP-MAXION,1707900.0
2024-01-03,35.91,ORVR3,ORIZON,417100.0
2024-01-03,4.25,OSXB3,OSX BRASIL,5400.0
2024-01-03,12.9,ASAI3,ASSAI,6830500.0
2024-01-03,20.86,NEOE3,NEOENERGIA,997900.0
2024-01-03,76.52,VALE3,VALE,25315100.0
2024-01-03,13.12,ROMI3,ROMI,479400.0
2024-01-03,26.4,RRRP3,3R PETROLEUM,5734800.0
2024-01-03,69.52,UNIP3,UNIPAR,3300.0
2024-01-03,33.83,BBSE3,BBSEGURIDADE,4581100.0
2024-01-03,23.2,BRAP3,BRADESPAR,43500.0
2024-01-03,12.74,BRFS3,BRF SA,12394100.0
2024-01-03,8.94,USIM3,USIMINAS,432700.0
2024-01-03,5.72,ZAMP3,ZAMP S.A.,1336700.0
2024-01-03,2.25,RCSL3,RECRUSUL,2759900.0
2024-01-03,4.56,RDNI3,RNI,11200.0
2024-01-03,27.53,RDOR3,REDE D OR,3893300.0
2024-01-03,21.07,RECV3,PETRORECSA,2200100.0
2024-01-03,4.41,PCAR3,P.ACUCAR-CBD,15455300.0
2024-01-03,0.41,PDGR3,PDG REALT,3641700.0
2024-01-03,3.27,PDTC3,PADTEC,119300.0
2024-01-03,34.86,PEAB3,PAR AL BAHIA,600.0
2024-01-03,40.5,PETR3,PETROBRAS,9800500.0
2024-01-03,5.2,PFRM3,PROFARMA,708800.0
2024-01-03,3.85,PGMN3,PAGUE MENOS,932300.0
2024-01-03,11.23,PLPL3,PLANOEPLANO,989100.0
2024-01-03,12.96,PNVL3,DIMED,444200.0
2024-01-03,5.79,POMO3,MARCOPOLO,181000.0
2024-01-03,17.27,PORT3,WILSON SONS,83400.0
2024-01-03,6.56,POSI3,POSITIVO TEC,1310300.0
2024-01-03,46.2,PRIO3,PETRORIO,17020600.0
2024-01-03,12.85,CXSE3,CAIXA SEGURI,2137700.0
2024-01-03,22.67,CYRE3,CYRELA REALT,8445100.0
2024-01-03,6.89,GRND3,GRENDENE,1392600.0
2024-01-03,14.8,GSHP3,GENERALSHOPP,200.0
2024-01-03,5.91,GUAR3,GUARARAPES,2664500.0
2024-01-03,2.72,HAGA3,HAGA S/A,3800.0
2024-01-03,4.28,HAPV3,HAPVIDA,47113900.0
2024-01-03,3.3,HBOR3,HELBOR,582300.0
2024-01-03,5.64,HBRE3,HBR REALTY,527000.0
2024-01-03,9.7,BEES3,BANESTES,14700.0
2024-01-03,11.92,CRFB3,CARREFOUR BR,3120700.0
2024-01-03,5.9,CRIV3,ALFA FINANC,100.0
2024-01-03,31.0,CSAB3,SEG AL BAHIA,100.0
2024-01-03,19.39,CSAN3,COSAN,3781300.0
2024-01-03,5.06,CSED3,CRUZEIRO EDU,630800.0
2024-01-03,20.52,CSMG3,COPASA,965800.0
2024-01-03,19.53,CSNA3,SID NACIONAL,5513700.0
2024-01-03,26.7,BGIP3,BANESE,100.0
2024-01-03,27.38,TGMA3,TEGMA,118500.0
2024-01-03,10.11,VITT3,VITTIA,101800.0
2024-01-03,34.43,VIVA3,VIVARA S.A.,2151500.0
2024-01-03,5.17,VIVR3,VIVER,313100.0
2024-01-03,52.06,VIVT3,TELEF BRASIL,2235600.0
2024-01-03,20.75,VLID3,VALID,625600.0
2024-01-03,11.05,BHIA3,CASAS BAHIA,2340000.0
2024-01-03,13.37,BRSR3,BANRISUL,13600.0
2024-01-03,17.16,CURY3,CURY S/A,1282100.0
2024-01-03,3.3,CVCB3,CVC BRASIL,18413400.0
2024-01-03,5.27,JHSF3,JHSF PART,2258300.0
2024-01-03,13.05,JSLG3,JSL,708500.0
2024-01-03,16.19,ARML3,ARMAC,515700.0
2024-01-03,61.99,ARZZ3,AREZZO CO,1754000.0
2024-01-03,10.49,KEPL3,KEPLER WEBER,1028300.0
2024-01-03,4.38,KLBN3,KLABIN S/A,366900.0
2024-01-03,34.97,HYPE3,HYPERA,1627100.0
2024-01-03,1.25,KRSA3,KORA SAUDE,573700.0
2024-01-03,15.94,LAND3,TERRASANTAPA,65700.0
2024-01-03,8.41,LAVV3,LAVVI,647200.0
2024-01-03,34.02,LEVE3,METAL LEVE,1364200.0
2024-01-03,5.78,LJQQ3,QUERO-QUERO,3471400.0
2024-01-03,20.69,LOGG3,LOG COM PROP,258500.0
2024-01-03,39.77,LOGN3,LOG-IN,44400.0
2024-01-03,2.41,LPSB3,LOPES BRASIL,94700.0
2024-01-03,17.0,LREN3,LOJAS RENNER,14818600.0
2024-01-03,1.24,NGRD3,NEOGRID,419400.0
2024-01-03,4.9,NINJ3,GETNINJAS,119000.0
2024-01-03,16.75,NTCO3,GRUPO NATURA,5965100.0
2024-01-03,11.25,ODPV3,ODONTOPREV,620500.0
2024-01-03,25.7,OFSA3,OUROFINO S/A,6500.0
2024-01-03,12.37,ONCO3,ONCOCLINICAS,1670900.0
2024-01-03,6.32,OPCT3,OCEANPACT,1109400.0
2024-01-03,5.4,SAPR3,SANEPAR,282700.0
